ACK_Flag_Count,Active_Max,Active_Min,Active_Std,Average_Packet_Size,Avg_Bwd_Segment_Size,Avg_Fwd_Segment_Size,Bwd_Header_Length,Bwd_IAT_Max,Bwd_IAT_Mean,Bwd_IAT_Min,Bwd_IAT_Std,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Min,Bwd_Packet_Length_Std,Bwd_Packetss,Destination_Port,DownUp_Ratio,Flow_Duration,Flow_IAT_Max,Flow_IAT_Mean,Flow_IAT_Min,Flow_IAT_Std,Flow_Packetss,Fwd_Header_Length,Fwd_Header_Length1,Fwd_IAT_Max,Fwd_IAT_Mean,Fwd_IAT_Min,Fwd_IAT_Std,Fwd_Packet_Length_Max,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Min,Fwd_Packet_Length_Std,Idle_Max,Idle_Min,Idle_Std,Init_Win_bytes_backward,Max_Packet_Length,Min_Packet_Length,PSH_Flag_Count,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,Protocol,SYN_Flag_Count,Source_Port,Subflow_Bwd_Bytes,Subflow_Bwd_Packets,Subflow_Fwd_Bytes,Total_Backward_Packets,Total_Fwd_Packets,Total_Length_of_Bwd_Packets,URG_Flag_Count,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Bwd_IAT_Total,Bwd_Packet_Length_Max,FIN_Flag_Count,Flow_Bytess,Fwd_IAT_Total,Fwd_PSH_Flags,Fwd_Packetss,Idle_Mean,Init_Win_bytes_forward,Subflow_Fwd_Packets,Total_Length_of_Fwd_Packets,Label
1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.280663465735486,443.0,1.0,36656.0,36656.0,36656.0,36656.0,0.0,54.56132693147097,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,42810.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.280663465735486,0.0,4442.0,1.0,0.0,0
0.0,0.0,0.0,0.0,86.0,84.0,44.0,32.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,31.398160067820022,53.0,1.0,31849.0,31849.0,31849.0,31849.0,0.0,62.796320135640045,32.0,32.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,-1.0,84.0,44.0,0.0,57.333333333333336,23.094010767585036,533.3333333333334,17.0,0.0,40943.0,84.0,1.0,44.0,1.0,1.0,84.0,0.0,0.0,32.0,0.0,0.0,84.0,0.0,4018.964488680963,0.0,0.0,31.398160067820022,0.0,-1.0,1.0,44.0,0
0.0,0.0,0.0,0.0,300.45454545454544,499.45454545454544,101.45454545454544,240.0,4998374.0,587087.2000000001,26.0,1554866.0281468912,499.45454545454544,0.0,639.2647907770869,1.792236747305372,443.0,1.0,6137582.0,4996032.0,292265.8095238095,26.0,1082234.9721617585,3.584473494610744,276.0,276.0,272533.0,114155.0,87.0,122537.03657715536,778.0,101.45454545454548,0.0,234.8686286571128,0.0,0.0,0.0,576.0,1460.0,0.0,1.0,287.39130434782606,504.3356331155271,254354.4308300396,6.0,0.0,48771.0,5494.0,11.0,1116.0,11.0,11.0,5494.0,0.0,3.0,20.0,0.0,5870872.0,1460.0,0.0,1076.9713545171371,1141550.0,0.0,1.792236747305372,0.0,65535.0,11.0,1116.0,0
0.0,0.0,0.0,0.0,1035.8503401360545,1359.0181818181818,75.08108108108108,3528.0,520085.0,19855.08256880736,4.0,76276.23889838735,1359.018181818183,0.0,274.31623021943386,46.22136166450687,443.0,2.0,2379852.0,383070.0,16300.35616438356,4.0,47030.06159215536,61.768546951659175,1192.0,1192.0,383070.0,66107.00000000001,11.0,98006.95102520609,538.0,75.0810810810811,0.0,170.88420029338553,0.0,0.0,0.0,68.0,1448.0,0.0,1.0,1028.8513513513517,616.9993259554291,380688.16822945385,6.0,0.0,40016.0,149492.0,110.0,2778.0,110.0,37.0,149492.0,0.0,7.0,32.0,0.0,2164204.0,1448.0,0.0,63982.97036958601,2379852.0,0.0,15.54718528715231,0.0,65535.0,37.0,2778.0,0
0.0,0.0,0.0,0.0,101.0,126.0,38.0,32.0,0.0,0.0,0.0,0.0,126.0,126.0,0.0,21.074815595363543,53.0,1.0,47450.0,47450.0,47450.0,47450.0,0.0,42.149631190727085,32.0,32.0,0.0,0.0,0.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,-1.0,126.0,38.0,0.0,67.33333333333333,50.80682368868706,2581.333333333333,17.0,0.0,29460.0,126.0,1.0,38.0,1.0,1.0,126.0,0.0,0.0,32.0,0.0,0.0,126.0,0.0,3456.269757639621,0.0,0.0,21.074815595363543,0.0,-1.0,1.0,38.0,0
0.0,0.0,0.0,0.0,71.0,84.0,29.0,20.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,1.8484869210307904,53.0,1.0,540983.0,540983.0,540983.0,540983.0,0.0,3.6969738420615808,20.0,20.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,-1.0,84.0,29.0,0.0,47.33333333333333,31.75426480542941,1008.3333333333331,17.0,0.0,64141.0,84.0,1.0,29.0,1.0,1.0,84.0,0.0,0.0,20.0,0.0,0.0,84.0,0.0,208.8790220764793,0.0,0.0,1.8484869210307904,0.0,-1.0,1.0,29.0,0
0.0,82859.0,82859.0,0.0,233.2,269.5,209.0,92.0,9870295.0,3510103.0,45.0,5517962.180831978,269.5,0.0,311.19179509320827,0.3771034121259488,80.0,0.0,10607170.0,9787171.0,1178574.4444444445,45.0,3233474.3662708662,0.942758530314872,140.0,140.0,9787171.0,2121434.0,77089.0,4290824.588911903,627.0,209.0,0.0,323.78140774294,9787171.0,9787171.0,0.0,34.0,627.0,0.0,1.0,212.0,295.45151886561695,87291.6,6.0,0.0,42045.0,1078.0,4.0,1254.0,4.0,6.0,1078.0,0.0,2.0,20.0,82859.0,10530309.0,539.0,0.0,219.8512892694281,10607170.0,0.0,0.5656551181889231,9787171.0,65535.0,6.0,1254.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.030679821597516,443.0,1.0,36995.0,36995.0,36995.0,36995.0,0.0,54.06135964319503,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,52414.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.030679821597516,0.0,1593.0,1.0,0.0,0
0.0,0.0,0.0,0.0,98.46153846153848,28.714285714285715,179.83333333333334,232.0,126443.0,34388.5,4.0,49104.01361497856,28.714285714285715,0.0,50.07898523237828,28.993070656113183,443.0,1.0,241437.0,126443.0,20119.75,4.0,36748.14965811822,53.84427407563878,200.0,200.0,37268.0,15957.6,289.0,19430.26129005989,537.0,179.83333333333331,0.0,260.0041666332804,0.0,0.0,0.0,122.0,537.0,0.0,1.0,91.4285714285714,183.1017851804393,33526.26373626374,6.0,0.0,39387.0,201.0,7.0,1079.0,7.0,6.0,201.0,0.0,3.0,32.0,0.0,206331.0,137.0,0.0,5301.590062832126,79788.0,0.0,24.85120341952559,0.0,65535.0,6.0,1079.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,109584.0,109584.0,109584.0,109584.0,0.0,18.250839538618777,40.0,40.0,109584.0,109584.0,109584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,35608.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,109584.0,0.0,18.250839538618777,0.0,1386.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,10279473.0,10279473.0,10279473.0,0.0,0.0,0.0,0.0,0.1897950972130488,80.0,1.0,10537680.0,10263121.0,3512560.0,16352.0,5847407.871980284,0.3795901944260976,60.0,60.0,274559.0,274559.0,274559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,55377.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,20.0,0.0,10279473.0,0.0,0.0,0.0,274559.0,0.0,0.1897950972130488,0.0,65535.0,2.0,0.0,0
0.0,0.0,0.0,0.0,405.2272727272728,268.8181818181818,418.9090909090909,352.0,129439.0,35354.6,43.0,48231.44270240685,268.8181818181818,26.0,410.13261713299954,22.84190700852003,443.0,1.0,481571.0,89177.0,22931.952380952374,9.0,27837.545803242407,45.68381401704006,352.0,352.0,185736.0,48157.1,9.0,70217.8244804456,1350.0,418.9090909090909,35.0,509.6586023104985,0.0,0.0,0.0,-1.0,1350.0,26.0,0.0,387.608695652174,494.1385285276732,244172.88537549405,17.0,0.0,44835.0,2957.0,11.0,4608.0,11.0,11.0,2957.0,0.0,10.0,32.0,0.0,353546.0,1350.0,0.0,15709.002410859455,481571.0,0.0,22.84190700852003,0.0,-1.0,11.0,4608.0,0
0.0,0.0,0.0,0.0,615.3863636363636,1212.909090909091,17.863636363636363,1416.0,29551991.0,702894.4418604651,1.0,4504855.168701707,1212.9090909090908,0.0,472.5402317402274,1.4545049688203722,80.0,1.0,30250842.0,29549918.0,347710.8275862069,1.0,3167589.8442570604,2.9090099376407443,1428.0,1428.0,451319.0,16300.558139534884,2.0,71470.10420958321,393.0,17.86363636363636,0.0,82.80787259200379,0.0,0.0,0.0,129.0,1428.0,0.0,1.0,608.4719101123596,688.2941378689196,473748.8202247193,6.0,0.0,50972.0,53368.0,44.0,786.0,44.0,44.0,53368.0,0.0,2.0,32.0,0.0,30224461.0,1428.0,0.0,1790.1650473067823,700924.0,0.0,1.4545049688203722,0.0,65535.0,44.0,786.0,0
0.0,0.0,0.0,0.0,613.0869565217391,1003.3846153846154,105.7,424.0,71669.0,9199.75,3.0,22091.392441915632,1003.3846153846156,0.0,671.4558236227631,71.66640940263291,443.0,1.0,181396.0,31600.0,8245.272727272728,3.0,12615.634892132925,126.79441663542748,328.0,328.0,45637.0,20155.11111111111,5.0,19750.850503487465,517.0,105.7,0.0,210.1021180283531,0.0,0.0,0.0,122.0,1448.0,0.0,1.0,587.5416666666666,682.7842602275573,466194.3460144927,6.0,0.0,55495.0,13044.0,13.0,1057.0,13.0,10.0,13044.0,0.0,3.0,32.0,0.0,110397.0,1448.0,0.0,77736.0029989636,181396.0,0.0,55.12800723279455,0.0,65535.0,10.0,1057.0,0
0.0,613504.0,613504.0,0.0,216.35294117647055,478.0,33.2,232.0,329752.0,87992.33333333334,20.0,141946.28858926418,478.0,0.0,668.5077910291448,0.643328722504475,443.0,0.0,10880907.0,10267403.0,680056.6875,9.0,2557206.925836409,1.562369754653725,328.0,328.0,10267403.0,1208989.6666666667,9.0,3398233.5120258806,206.0,33.2,0.0,72.48724025647549,10267403.0,10267403.0,0.0,118.0,1448.0,0.0,1.0,204.33333333333337,459.3843706527248,211034.00000000003,6.0,0.0,39341.0,3346.0,7.0,332.0,7.0,10.0,3346.0,0.0,2.0,32.0,613504.0,527954.0,1448.0,0.0,338.02329162449416,10880907.0,0.0,0.91904103214925,10267403.0,65535.0,10.0,332.0,0
0.0,0.0,0.0,0.0,81.0,104.0,29.0,32.0,0.0,0.0,0.0,0.0,104.0,104.0,0.0,9.939567430025445,53.0,1.0,100608.0,100608.0,100608.0,100608.0,0.0,19.87913486005089,40.0,40.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,-1.0,104.0,29.0,0.0,54.0,43.30127018922193,1875.0,17.0,0.0,30232.0,104.0,1.0,29.0,1.0,1.0,104.0,0.0,0.0,40.0,0.0,0.0,104.0,0.0,1321.9624681933842,0.0,0.0,9.939567430025445,0.0,-1.0,1.0,29.0,0
0.0,1091631.0,1091631.0,0.0,230.93023255813952,430.7142857142857,40.22727272727273,444.0,58815718.0,2983159.35,48.0,13141676.340657655,430.7142857142858,0.0,537.0102552891465,0.3505543900827695,443.0,0.0,59905112.0,58813433.0,1426312.1904761903,48.0,9071116.483163675,0.7178018463599567,628.0,628.0,259326.0,51982.42857142857,255.0,60412.7676261992,437.0,40.227272727272734,0.0,110.4022652537536,58813433.0,58813433.0,0.0,140.0,1460.0,0.0,1.0,225.68181818181824,423.54960571217975,179394.26849894295,6.0,0.0,40117.0,9045.0,21.0,885.0,21.0,22.0,9045.0,0.0,3.0,20.0,1091631.0,59663187.0,1460.0,0.0,165.76214731056675,1091631.0,0.0,0.3672474562771871,58813433.0,65535.0,22.0,885.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,7420728.0,7420728.0,7420728.0,7420728.0,0.0,0.2695153359616469,64.0,64.0,7420728.0,7420728.0,7420728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,60997.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,7420728.0,0.0,0.2695153359616469,0.0,1658.0,2.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.301721745987704,43839.0,1.0,136954.0,136954.0,136954.0,136954.0,0.0,14.603443491975408,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,80.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.301721745987704,0.0,340.0,1.0,0.0,0
0.0,0.0,0.0,0.0,288.1,463.8,112.4,112.0,30002277.0,7512031.0,6.0,14993511.13872458,463.8,0.0,669.6881363739394,0.1662648820370613,80.0,1.0,30072496.0,29999927.0,3341388.4444444445,6.0,9996957.200845657,0.3325297640741227,120.0,120.0,28218.0,18142.25,6.0,12974.360571912592,562.0,112.4,0.0,251.3340406709764,0.0,0.0,0.0,123.0,1460.0,0.0,1.0,261.9090909090909,493.0278804581856,243076.4909090909,6.0,0.0,32896.0,2319.0,5.0,562.0,5.0,5.0,2319.0,0.0,1.0,20.0,0.0,30048124.0,1460.0,0.0,95.80182502975477,72569.0,0.0,0.1662648820370613,0.0,65535.0,5.0,562.0,0
0.0,0.0,0.0,0.0,241.9375,403.5,80.375,264.0,4956104.0,1196214.8571428573,38.0,1984625.1356083537,403.5,0.0,651.1172815136412,0.933983370192598,443.0,1.0,8565463.0,4557718.0,571030.8666666668,38.0,1333093.1129061072,1.867966740385196,264.0,264.0,4557718.0,799697.5714285715,111.0,1662505.9637140008,517.0,80.375,0.0,181.84918201630717,0.0,0.0,0.0,31.0,1448.0,0.0,1.0,227.7058823529412,479.05437644200185,229493.09558823524,6.0,0.0,55572.0,3228.0,8.0,643.0,8.0,8.0,3228.0,0.0,2.0,32.0,0.0,8373504.0,1448.0,0.0,451.9312032519433,5597883.0,0.0,0.933983370192598,0.0,65535.0,8.0,643.0,0
0.0,201996.0,201996.0,0.0,0.0,0.0,0.0,60.0,20550999.0,20550999.0,20550999.0,0.0,0.0,0.0,0.0,0.0513247547940592,443.0,0.0,38967551.0,20501092.0,7793510.2,49907.0,10576924.380682964,0.1539742643821778,136.0,136.0,20576182.0,12989183.666666666,201996.0,11138147.988670932,0.0,0.0,0.0,0.0,20501092.0,20501092.0,0.0,543.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,49242.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,32.0,201996.0,20550999.0,0.0,0.0,0.0,38967551.0,0.0,0.1026495095881185,20501092.0,65535.0,4.0,0.0,0
0.0,0.0,0.0,0.0,208.5,49.25,367.75,92.0,262021.0,88259.33333333334,49.0,150487.8904508045,49.25,0.0,98.5,7.657304973228148,80.0,1.0,522377.0,258008.0,74625.28571428571,49.0,125141.42809998918,15.314609946456295,100.0,100.0,261038.0,87204.0,69.0,150544.81788158635,1460.0,367.75,0.0,728.1851298490882,0.0,0.0,0.0,137.0,1460.0,0.0,1.0,185.33333333333331,482.36319304026506,232674.25,6.0,0.0,48123.0,197.0,4.0,1471.0,4.0,4.0,197.0,0.0,2.0,20.0,0.0,264778.0,197.0,0.0,3193.096173836137,261612.0,0.0,7.657304973228148,0.0,65535.0,4.0,1471.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,29275870.0,29275870.0,29275870.0,29275870.0,0.0,0.0683156469816268,64.0,64.0,29275870.0,29275870.0,29275870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,50451.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,29275870.0,0.0,0.0683156469816268,0.0,1977.0,2.0,0.0,0
0.0,0.0,0.0,0.0,298.5,63.6,466.2857142857143,112.0,269030.0,134374.5,35.0,154750.02895960957,63.6,0.0,74.17074895132177,6.25325951152038,443.0,0.0,799583.0,262636.0,72689.36363636363,35.0,121769.81630377268,15.00782282764891,160.0,160.0,267064.0,89371.83333333334,295.0,136566.1557567125,1460.0,466.2857142857143,0.0,633.4073766241634,0.0,0.0,0.0,169.0,1460.0,0.0,1.0,275.53846153846155,498.7014162443321,248703.10256410253,6.0,0.0,51180.0,318.0,5.0,3264.0,5.0,7.0,318.0,0.0,4.0,20.0,0.0,537498.0,150.0,0.0,4479.8351140532,536231.0,0.0,8.754563316128532,0.0,65535.0,7.0,3264.0,0
0.0,0.0,0.0,0.0,409.625,542.5833333333334,276.6666666666667,392.0,637267.0,229381.0909090909,31.0,240745.89456871516,542.5833333333334,0.0,668.7389024850952,4.465616428109716,80.0,1.0,2687199.0,637267.0,116834.73913043475,31.0,197186.32696633483,8.931232856219431,392.0,392.0,803194.0,244290.81818181815,1987.0,289868.7091628961,694.0,276.6666666666667,0.0,344.0658851634863,0.0,0.0,0.0,1113.0,1448.0,0.0,1.0,393.24,532.5596429822047,283619.7733333333,6.0,0.0,59799.0,6511.0,12.0,3320.0,12.0,12.0,6511.0,0.0,5.0,32.0,0.0,2523192.0,1448.0,0.0,3658.4562587288847,2687199.0,0.0,4.465616428109716,0.0,65535.0,12.0,3320.0,0
0.0,0.0,0.0,0.0,168.33333333333334,105.66666666666669,231.0,72.0,538537.0,270485.0,2433.0,379082.7738212329,105.66666666666669,0.0,183.02003533311137,3.768640638759464,80.0,1.0,796043.0,256372.0,159208.6,2433.0,107739.16023108776,7.537281277518929,80.0,80.0,360347.0,268619.0,176891.0,129722.98164935928,693.0,231.0,0.0,400.10373654841067,0.0,0.0,0.0,125.0,693.0,0.0,1.0,144.28571428571428,269.26115841051313,72501.57142857143,6.0,0.0,55739.0,317.0,3.0,693.0,3.0,3.0,317.0,0.0,1.0,20.0,0.0,540970.0,317.0,0.0,1268.7756817156862,537238.0,0.0,3.768640638759464,0.0,65535.0,3.0,693.0,0
0.0,0.0,0.0,0.0,75.5,83.0,34.0,20.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0,6.623042890825761,53.0,1.0,150988.0,150988.0,150988.0,150988.0,0.0,13.24608578165152,20.0,20.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,-1.0,83.0,34.0,0.0,50.33333333333333,28.29016319029166,800.3333333333333,17.0,0.0,57730.0,83.0,1.0,34.0,1.0,1.0,83.0,0.0,0.0,20.0,0.0,0.0,83.0,0.0,774.8960182266139,0.0,0.0,6.623042890825761,0.0,-1.0,1.0,34.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,3168120.0,3168120.0,3168120.0,3168120.0,0.0,0.6312892188427206,52.0,52.0,3168120.0,3168120.0,3168120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,43393.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3168120.0,0.0,0.6312892188427206,0.0,5794.0,2.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,4921473.0,4885367.0,2460736.5,36106.0,3428945.3368434585,0.6095735971730415,96.0,96.0,4885367.0,2460736.5,36106.0,3428945.3368434585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,49991.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,4921473.0,0.0,0.6095735971730415,0.0,1595.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,116.0,116.0,116.0,116.0,0.0,17241.379310344826,40.0,40.0,116.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,56812.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,116.0,0.0,17241.379310344826,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,958.8307692307692,1315.1205673758866,28.51851851851852,4520.0,29381985.0,212226.10714285716,1.0,2483062.792592091,1315.1205673758866,0.0,354.55729891911494,4.741357438529057,80.0,2.0,29738319.0,29378951.0,153290.30412371134,1.0,2109159.127404614,6.5571964575401855,1736.0,1736.0,40063.0,6780.528301886792,1.0,11151.5255641476,385.0,28.518518518518515,0.0,101.77495350049516,0.0,0.0,0.0,146.0,1428.0,0.0,1.0,953.938775510204,655.1493048282615,429220.6116169544,6.0,0.0,39468.0,185432.0,141.0,1540.0,141.0,54.0,185432.0,0.0,4.0,32.0,0.0,29711655.0,1428.0,0.0,6287.241723380531,359368.0,0.0,1.8158390190111284,0.0,65535.0,54.0,1540.0,0
0.0,0.0,0.0,0.0,100.0,142.0,29.0,32.0,0.0,0.0,0.0,0.0,142.0,142.0,0.0,3.065040152025992,53.0,1.0,326260.0,326260.0,326260.0,326260.0,0.0,6.130080304051983,32.0,32.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,-1.0,142.0,29.0,0.0,66.66666666666666,65.24058041842771,4256.333333333333,17.0,0.0,15605.0,142.0,1.0,29.0,1.0,1.0,142.0,0.0,0.0,32.0,0.0,0.0,142.0,0.0,524.1218659964445,0.0,0.0,3.065040152025992,0.0,-1.0,1.0,29.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.155465037338768,443.0,1.0,36825.0,36825.0,36825.0,36825.0,0.0,54.310930074677536,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,34740.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.155465037338768,0.0,1727.0,1.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,1377.0,1377.0,1377.0,1377.0,0.0,1452.4328249818443,64.0,64.0,1377.0,1377.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,46589.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1377.0,0.0,1452.4328249818443,0.0,1502.0,2.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.87121959974872,443.0,1.0,22286.0,22286.0,22286.0,22286.0,0.0,89.74243919949744,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,39919.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.87121959974872,0.0,1591.0,1.0,0.0,0
0.0,0.0,0.0,0.0,169.72727272727272,58.8,262.1666666666667,168.0,29995337.0,7732555.5,583.0,14843493.884498095,58.8,0.0,80.51521595325941,0.1604825157187809,80.0,0.0,31156042.0,29984874.0,3115604.2,583.0,9441577.991473315,0.3530615345813181,200.0,200.0,445116.0,234233.6,1006.0,157673.00388715882,1021.0,262.1666666666667,0.0,432.37873059005415,0.0,0.0,0.0,9.0,1021.0,0.0,1.0,155.58333333333331,316.21179850718966,99989.90151515152,6.0,0.0,37978.0,294.0,5.0,1573.0,5.0,6.0,294.0,0.0,2.0,32.0,0.0,30930222.0,147.0,0.0,59.924171369392816,1171168.0,0.0,0.1925790188625371,0.0,65535.0,6.0,1573.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,13724827.0,13724827.0,13724827.0,13724827.0,0.0,0.1457213267606214,40.0,40.0,13724827.0,13724827.0,13724827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,60598.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13724827.0,0.0,0.1457213267606214,0.0,8170.0,2.0,0.0,0
0.0,0.0,0.0,0.0,190.72727272727272,248.8,142.33333333333334,168.0,5000100.0,1852019.5,1102.0,2298904.9376004366,248.8,0.0,391.225254808531,0.6499242708239636,80.0,0.0,7693204.0,4997915.0,769320.3999999999,349.0,1586659.9756401074,1.42983339581272,200.0,200.0,1830942.0,539057.8,349.0,732847.779397741,457.0,142.33333333333334,0.0,221.31666603910935,0.0,0.0,0.0,267.0,894.0,0.0,1.0,174.83333333333334,289.4184869804633,83763.06060606061,6.0,0.0,39363.0,1244.0,5.0,854.0,5.0,6.0,1244.0,0.0,2.0,32.0,0.0,7408078.0,894.0,0.0,272.70822403773514,2695289.0,0.0,0.7799091249887563,0.0,65535.0,6.0,854.0,0
0.0,0.0,0.0,0.0,175.0,278.0,36.0,32.0,0.0,0.0,0.0,0.0,278.0,278.0,0.0,558.9714924538848,53.0,1.0,1789.0,1789.0,1789.0,1789.0,0.0,1117.9429849077696,32.0,32.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,-1.0,278.0,36.0,0.0,116.66666666666669,139.71876514388944,19521.333333333336,17.0,0.0,5205.0,278.0,1.0,36.0,1.0,1.0,278.0,0.0,0.0,32.0,0.0,0.0,278.0,0.0,175517.04863051983,0.0,0.0,558.9714924538848,0.0,-1.0,1.0,36.0,0
